year,month,day,hour,mean.ta,mean.rh,radiation.MJ.m2,rainTotal.mm,mean.wind.speed.m.s,mean.solar.rad.w.m2
2020,8,5,16,16.6,64,0,0,5.7,0
2020,8,5,17,15.2,69,0,0,3.1,0
2020,8,5,18,12.2,79,0,0,2.1,0
2020,8,5,19,9.3,87,0,0,1.4,0
2020,8,5,20,8,92,0,0,3.1,0
2020,8,5,21,7.3,93,0,0,1.9,0
2020,8,5,22,6.4,95,0,0,1.1,0
2020,8,5,23,5.7,95,0,0,2.9,0
2020,8,6,0,5,96,0,0,1,0
2020,8,6,1,4.9,97,0,0.2,0.8,0
2020,8,6,2,4.5,97,0,0,1.3,0
2020,8,6,3,4,97,0,0.2,1.5,0
2020,8,6,4,4.8,98,0,0.1,1.7,0
2020,8,6,5,4.9,98,0.06,0,0.7,16.66666667
2020,8,6,6,4.1,98,0.19,0,0.5,52.77777778
2020,8,6,7,3.3,98,0.55,0,1.4,152.7777778
2020,8,6,8,2.7,98,1.2,0,4.6,333.3333333
2020,8,6,9,4.1,99,1.65,0,5.5,458.3333333
2020,8,6,10,6.4,99,1.75,0,5.4,486.1111111
2020,8,6,11,10.1,90,1.66,0,4.8,461.1111111
2020,8,6,12,13.5,77,1.23,0,3.7,341.6666667
2020,8,6,13,15.7,69,0.84,0,3,233.3333333
2020,8,6,14,17.2,60,0.25,0,2.3,69.44444444
2020,8,6,15,18.2,52,0.02,0.1,2.9,5.555555556
2020,8,6,16,17.8,54,0,0,1.1,0
2020,8,6,17,14.8,66,0,0,0.4,0
2020,8,6,18,13,74,0,0,1.9,0
2020,8,6,19,12.8,78,0,0,1.3,0
2020,8,6,20,12.5,79,0,0,1.5,0
2020,8,6,21,12.1,81,0,0,1.2,0
2020,8,6,22,11.9,82,0,0,1.9,0
2020,8,6,23,12.2,78,0,0,2.2,0
2020,8,7,0,11.9,79,0,0,1.8,0
2020,8,7,1,13.2,72,0,0,1.9,0
2020,8,7,2,12.9,74,0,0,1.8,0
2020,8,7,3,12.6,76,0,0,1.7,0
2020,8,7,4,12.4,77,0,0,1.7,0
2020,8,7,5,11.6,80,0.02,0,0.8,5.555555556
2020,8,7,6,10.9,84,0.16,0,1.7,44.44444444
2020,8,7,7,10.5,86,0.31,0,3.6,86.11111111
2020,8,7,8,10.5,89,0.62,0,3.1,172.2222222
2020,8,7,9,10.7,90,1.5,0,2.9,416.6666667
2020,8,7,10,11.4,89,1.52,0,4.8,422.2222222
2020,8,7,11,12.9,79,0.97,0,4.8,269.4444444
2020,8,7,12,15.2,68,0.43,0,4.4,119.4444444
2020,8,7,13,15.8,59,0.42,0,2.5,116.6666667
2020,8,7,14,14.8,58,0.17,0,2.9,47.22222222
2020,8,7,15,13.4,60,0.02,0,1.3,5.555555556
2020,8,7,16,13.2,60,0,0,1,0
2020,8,7,17,12.3,65,0,0,0.9,0
2020,8,7,18,10.3,75,0,0,1.2,0
2020,8,7,19,8.1,82,0,0,0.9,0
2020,8,7,20,6.6,88,0,0,1.5,0
2020,8,7,21,6.7,90,0,0,2,0
2020,8,7,22,5.9,92,0,0,1.5,0
2020,8,7,23,4.9,93,0,0,0.8,0
2020,8,8,0,4.4,94,0,0,1,0
2020,8,8,1,4.1,95,0,0,1.5,0
2020,8,8,2,4.6,96,0,0,1.5,0
2020,8,8,3,5.1,96,0,0,1.5,0
2020,8,8,4,5.6,96,0,0,1.6,0
2020,8,8,5,6.5,96,0.03,0,1.2,8.333333333
2020,8,8,6,8.6,89,0.21,0,1.2,58.33333333
2020,8,8,7,9.1,88,0.34,0,1.6,94.44444444
2020,8,8,8,8.4,93,0.76,0,1.1,211.1111111
2020,8,8,9,8.7,91,0.97,0,4.7,269.4444444
2020,8,8,10,9.5,85,0.97,0,7.9,269.4444444
2020,8,8,11,10.1,78,0.89,0,7.7,247.2222222
2020,8,8,12,10.1,72,0.78,0,8.7,216.6666667
2020,8,8,13,9.7,72,0.82,0,9.2,227.7777778
2020,8,8,14,9.9,68,0.44,0,8.8,122.2222222
2020,8,8,15,9.9,63,0.04,0,8.2,11.11111111
2020,8,8,16,10,61,0,0,7,0
2020,8,8,17,9.8,61,0,0,7.1,0
2020,8,8,18,7.7,66,0,0,6.1,0
2020,8,8,19,5.3,74,0,0,9.5,0
2020,8,8,20,3,85,0,0,9.4,0
2020,8,8,21,1.9,90,0,0,6.8,0
2020,8,8,22,1.2,92,0,0,5.1,0
2020,8,8,23,0.6,94,0,0,3.2,0
2020,8,9,0,0.4,95,0,0,6.5,0
2020,8,9,1,0.9,96,0,0,4.2,0
2020,8,9,2,0.9,96,0,0,2.2,0
2020,8,9,3,1.3,96,0,0,3.9,0
2020,8,9,4,1,96,0,0,5.1,0
2020,8,9,5,1.4,96,0.08,0,6.9,22.22222222
2020,8,9,6,0.6,96,0.26,0,7.8,72.22222222
2020,8,9,7,0,97,0.89,0,6.2,247.2222222
2020,8,9,8,-0.3,97,1.43,0,6,397.2222222
2020,8,9,9,2.4,96,1.71,0,7.3,475
2020,8,9,10,6.4,82,1.8,0,6.3,500
2020,8,9,11,9.6,72,1.67,0,6.4,463.8888889
2020,8,9,12,12.5,64,1.38,0,7.9,383.3333333
2020,8,9,13,13.8,62,0.94,0,10,261.1111111
2020,8,9,14,14.6,60,0.43,0,7.2,119.4444444
2020,8,9,15,14.6,59,0.04,0,10.9,11.11111111
2020,8,9,16,14.3,59,0,0,9.6,0
2020,8,9,17,13,63,0,0,8.6,0
2020,8,9,18,10.6,70,0,0,5.1,0
2020,8,9,19,9.3,76,0,0,7,0
2020,8,9,20,9,78,0,0,6.3,0
2020,8,9,21,6,87,0,0,6.1,0
2020,8,9,22,5.2,92,0,0,5.9,0
2020,8,9,23,5.8,90,0,0,6.1,0
2020,8,10,0,5.7,87,0,0,7.9,0
2020,8,10,1,3.6,91,0,0,7.6,0
2020,8,10,2,2.7,93,0,0,6.6,0
2020,8,10,3,3.8,93,0,0,5.8,0
2020,8,10,4,9,77,0,0,6.8,0
2020,8,10,5,9.7,74,0.08,0.1,7,22.22222222
2020,8,10,6,8.3,78,0.23,0.3,7.4,63.88888889
2020,8,10,7,7.6,80,0.92,0.1,8,255.5555556
2020,8,10,8,6.8,85,1.47,0.1,7.2,408.3333333
2020,8,10,9,9.5,80,1.73,0.1,8.6,480.5555556
2020,8,10,10,12,74,1.81,0,8.4,502.7777778
2020,8,10,11,14.7,59,1.69,0,9.9,469.4444444
2020,8,10,12,15.9,55,1.39,0,9.9,386.1111111
2020,8,10,13,16.8,53,0.95,0,8.5,263.8888889
2020,8,10,14,17.7,52,0.43,0,7.1,119.4444444
2020,8,10,15,16.9,53,0.04,0,6.3,11.11111111
2020,8,10,16,15.7,57,0,0.1,4.7,0
2020,8,10,17,14.5,61,0,0,3.5,0
2020,8,10,18,12.3,69,0,2.3,4.1,0
2020,8,10,19,11.1,73,0,6.8,3.5,0
2020,8,10,20,9.4,78,0,5.2,1.3,0
2020,8,10,21,8,83,0,0,0.7,0
2020,8,10,22,6.5,87,0,0,0.7,0
2020,8,10,23,4.9,92,0,0,1.3,0
2020,8,11,0,4,93,0,0,1.8,0
2020,8,11,1,4,95,0,0,1.8,0
2020,8,11,2,3.4,95,0,0,3.3,0
2020,8,11,3,3.1,96,0,0,2.3,0
2020,8,11,4,2.3,96,0,0,4.2,0
2020,8,11,5,2.2,97,0.07,0,3.3,19.44444444
2020,8,11,6,1.7,97,0.26,0,5.4,72.22222222
2020,8,11,7,1.4,98,0.87,0,5.2,241.6666667
2020,8,11,8,1.7,98,1.25,0,7.5,347.2222222
2020,8,11,9,4.5,98,1.72,0,5.8,477.7777778
2020,8,11,10,9.6,86,1.83,0,4.8,508.3333333
2020,8,11,11,11.9,78,1.48,0,7.9,411.1111111
2020,8,11,12,14.5,68,1.09,0,9.1,302.7777778
2020,8,11,13,16.2,59,0.51,0,8.2,141.6666667
2020,8,11,14,16.8,56,0.21,0,9.9,58.33333333
2020,8,11,15,16.6,57,0.02,0,6.1,5.555555556
2020,8,11,16,15.3,65,0,0,8.6,0
2020,8,11,17,13.7,73,0,0,4.4,0
2020,8,11,18,11.2,78,0,0,5.1,0
2020,8,11,19,9.5,86,0,0,4.7,0
2020,8,11,20,9,89,0,0,8,0
2020,8,11,21,8.9,90,0,0,13.4,0
2020,8,11,22,8.6,92,0,0,17,0
2020,8,11,23,8.6,93,0,0,17.4,0
2020,8,12,0,8.2,93,0,0,15.8,0
2020,8,12,1,8,94,0,0,15.3,0
2020,8,12,2,8.1,94,0,0,14.4,0
2020,8,12,3,8.1,94,0,0,11.8,0
2020,8,12,4,8,94,0,0,8.1,0
2020,8,12,5,7.8,95,0.03,0,9.1,8.333333333
2020,8,12,6,7.6,94,0.24,0,9.5,66.66666667
2020,8,12,7,7.8,92,0.63,0,10.4,175
2020,8,12,8,9.8,83,0.89,0,10,247.2222222
2020,8,12,9,11.4,75,1.41,0,8.4,391.6666667
2020,8,12,10,11.8,71,1.24,0,5.5,344.4444444
2020,8,12,11,12.5,63,1.1,0,7,305.5555556
2020,8,12,12,13.2,63,0.73,0,6.4,202.7777778
2020,8,12,13,12.8,65,0.55,0,7.7,152.7777778
2020,8,12,14,12.3,66,0.29,0,7.3,80.55555556
2020,8,12,15,12,68,0.03,0,6.7,8.333333333
2020,8,12,16,11.3,74,0,0,4.1,0
2020,8,12,17,10.5,77,0,0,2.7,0
2020,8,12,18,9.3,83,0,0,2.2,0
2020,8,12,19,8.4,90,0,0,0.8,0
2020,8,12,20,7.7,92,0,0,0.5,0
2020,8,12,21,6.4,94,0,0,0.2,0
2020,8,12,22,6,95,0,0,0.6,0
2020,8,12,23,4.2,95,0,0,0.6,0
2020,8,13,0,3.2,96,0,0,0.5,0
2020,8,13,1,3,96,0,0,0.6,0
2020,8,13,2,2.2,96,0,0,0.9,0
2020,8,13,3,1.8,97,0,0,1.6,0
2020,8,13,4,0.9,97,0,0,1.5,0
2020,8,13,5,0.7,98,0.12,0,1.5,33.33333333
2020,8,13,6,0.3,98,0.28,0,1.9,77.77777778
2020,8,13,7,0.2,98,1.05,0,2.8,291.6666667
2020,8,13,8,0.1,99,1.55,0,3.8,430.5555556
2020,8,13,9,2.6,98,1.8,0,4.5,500
2020,8,13,10,6.4,90,1.88,0,5.5,522.2222222
2020,8,13,11,9.9,77,1.77,0,5.2,491.6666667
2020,8,13,12,12.3,70,1.19,0,5.2,330.5555556
